provider	dotPath	method	fullUrl	docsUrl
polymarket	clob.data.trades	GET	https://clob.polymarket.com/data/trades{query}	https://docs.polymarket.com/api-reference/trade/get-trades.md
polymarket	clob.feeRate	GET	https://clob.polymarket.com/fee-rate/{tokenId}	https://docs.polymarket.com/api-reference/market-data/get-fee-rate-by-path-parameter.md
polymarket	clob.feeRateByQuery	GET	https://clob.polymarket.com/fee-rate{query}	https://docs.polymarket.com/api-reference/market-data/get-fee-rate.md
polymarket	clob.heartbeats	POST	https://clob.polymarket.com/heartbeats	https://docs.polymarket.com/api-reference/trade/send-heartbeat.md
polymarket	clob.lastTradePrice	GET	https://clob.polymarket.com/last-trade-price{query}	https://docs.polymarket.com/api-reference/market-data/get-last-trade-price.md
polymarket	clob.lastTradesPrices	GET	https://clob.polymarket.com/last-trades-prices{query}	https://docs.polymarket.com/api-reference/market-data/get-last-trade-prices-query-parameters.md
polymarket	clob.lastTradesPrices	POST	https://clob.polymarket.com/last-trades-prices	https://docs.polymarket.com/api-reference/market-data/get-last-trade-prices-request-body.md
polymarket	clob.marketLiveActivity	GET	https://clob.polymarket.com/markets/live-activity/{conditionId}	https://docs.polymarket.com/api-spec/clob-openapi.yaml
polymarket	clob.markets	GET	https://clob.polymarket.com/markets/{paramsOrConditionIdOrSignal}	https://docs.polymarket.com/api-spec/clob-openapi.yaml
polymarket	clob.marketsByToken	GET	https://clob.polymarket.com/markets-by-token/{tokenId}	https://docs.polymarket.com/api-reference/markets/get-market-by-token.md
polymarket	clob.marketsLiveActivity	POST	https://clob.polymarket.com/markets/live-activity	https://docs.polymarket.com/api-spec/clob-openapi.yaml
polymarket	clob.midpoint	GET	https://clob.polymarket.com/midpoint{query}	https://docs.polymarket.com/api-reference/data/get-midpoint-price.md
polymarket	clob.midpoints	GET	https://clob.polymarket.com/midpoints{query}	https://docs.polymarket.com/api-reference/market-data/get-midpoint-prices-query-parameters.md
polymarket	clob.midpoints	POST	https://clob.polymarket.com/midpoints	https://docs.polymarket.com/api-reference/market-data/get-midpoint-prices-request-body.md
polymarket	clob.negRisk	GET	https://clob.polymarket.com/neg-risk/{tokenId}	https://docs.polymarket.com/api-spec/clob-openapi.yaml
polymarket	clob.negRiskByQuery	GET	https://clob.polymarket.com/neg-risk{query}	https://docs.polymarket.com/api-spec/clob-openapi.yaml
polymarket	clob.notifications	DELETE	https://clob.polymarket.com/notifications{query}	https://docs.polymarket.com/api-reference/authentication.md
polymarket	clob.notifications	GET	https://clob.polymarket.com/notifications{query}	https://docs.polymarket.com/api-reference/authentication.md
polymarket	clob.order	DELETE	https://clob.polymarket.com/order	https://docs.polymarket.com/api-reference/trade/cancel-single-order.md
polymarket	clob.order	POST	https://clob.polymarket.com/order	https://docs.polymarket.com/api-reference/trade/post-a-new-order.md
polymarket	clob.orderScoring	GET	https://clob.polymarket.com/order-scoring{query}	https://docs.polymarket.com/api-reference/trade/get-order-scoring-status.md
polymarket	clob.orders	DELETE	https://clob.polymarket.com/orders	https://docs.polymarket.com/api-reference/trade/cancel-multiple-orders.md
polymarket	clob.orders	POST	https://clob.polymarket.com/orders	https://docs.polymarket.com/api-reference/trade/post-multiple-orders.md
polymarket	clob.ordersScoring	GET	https://clob.polymarket.com/orders-scoring{query}	https://docs.polymarket.com/api-reference/trade/get-order-scoring-status.md
polymarket	clob.ordersScoring	POST	https://clob.polymarket.com/orders-scoring	https://docs.polymarket.com/api-reference/trade/get-order-scoring-status.md
polymarket	clob.placeOrder	POST	https://clob.polymarket.com/order	https://docs.polymarket.com/api-reference/trade/post-a-new-order.md
polymarket	clob.price	GET	https://clob.polymarket.com/price{query}	https://docs.polymarket.com/api-reference/market-data/get-market-price.md
polymarket	clob.prices	GET	https://clob.polymarket.com/prices{query}	https://docs.polymarket.com/api-reference/market-data/get-market-prices-query-parameters.md
polymarket	clob.prices	POST	https://clob.polymarket.com/prices	https://docs.polymarket.com/api-reference/market-data/get-market-prices-request-body.md
polymarket	clob.pricesHistory	GET	https://clob.polymarket.com/prices-history{query}	https://docs.polymarket.com/api-reference/markets/get-prices-history.md
polymarket	clob.rebates.current	GET	https://clob.polymarket.com/rebates/current{query}	https://docs.polymarket.com/api-reference/rebates/get-current-rebated-fees-for-a-maker.md
polymarket	clob.rewards.markets.byCondition	GET	https://clob.polymarket.com/rewards/markets/{conditionId}{query}	https://docs.polymarket.com/api-reference/rewards/get-raw-rewards-for-a-specific-market.md
polymarket	clob.rewards.markets.current	GET	https://clob.polymarket.com/rewards/markets/current{query}	https://docs.polymarket.com/api-reference/rewards/get-current-active-rewards-configurations.md
polymarket	clob.rewards.markets.multi	GET	https://clob.polymarket.com/rewards/markets/multi{query}	https://docs.polymarket.com/api-reference/rewards/get-multiple-markets-with-rewards.md
polymarket	clob.rewards.user	GET	https://clob.polymarket.com/rewards/user{query}	https://docs.polymarket.com/api-reference/rewards/get-earnings-for-user-by-date.md
polymarket	clob.rewards.userMarkets	GET	https://clob.polymarket.com/rewards/user/markets{query}	https://docs.polymarket.com/api-reference/rewards/get-user-earnings-and-markets-configuration.md
polymarket	clob.rewards.userPercentages	GET	https://clob.polymarket.com/rewards/user/percentages{query}	https://docs.polymarket.com/api-reference/rewards/get-reward-percentages-for-user.md
polymarket	clob.rewards.userTotal	GET	https://clob.polymarket.com/rewards/user/total{query}	https://docs.polymarket.com/api-reference/rewards/get-total-earnings-for-user-by-date.md
polymarket	clob.samplingMarkets	GET	https://clob.polymarket.com/sampling-markets{query}	https://docs.polymarket.com/api-reference/markets/get-sampling-markets.md
polymarket	clob.samplingSimplifiedMarkets	GET	https://clob.polymarket.com/sampling-simplified-markets{query}	https://docs.polymarket.com/api-reference/markets/get-sampling-simplified-markets.md
polymarket	clob.simplifiedMarkets	GET	https://clob.polymarket.com/simplified-markets{query}	https://docs.polymarket.com/api-reference/markets/get-simplified-markets.md
polymarket	clob.spread	GET	https://clob.polymarket.com/spread{query}	https://docs.polymarket.com/api-reference/market-data/get-spread.md
polymarket	clob.spreads	POST	https://clob.polymarket.com/spreads	https://docs.polymarket.com/api-reference/market-data/get-spreads.md
polymarket	clob.tickSize	GET	https://clob.polymarket.com/tick-size/{tokenId}	https://docs.polymarket.com/api-reference/market-data/get-tick-size-by-path-parameter.md
polymarket	clob.tickSizeByQuery	GET	https://clob.polymarket.com/tick-size{query}	https://docs.polymarket.com/api-reference/market-data/get-tick-size.md
polymarket	clob.time	GET	https://clob.polymarket.com/time	https://docs.polymarket.com/api-reference/data/get-server-time.md
polymarket	clob.v1.heartbeats	POST	https://clob.polymarket.com/v1/heartbeats	https://docs.polymarket.com/api-reference/trade/send-heartbeat.md
polymarket	data.accounting.snapshot	GET	https://data-api.polymarket.com/v1/accounting/snapshot{query}	https://docs.polymarket.com/api-reference/misc/download-an-accounting-snapshot-zip-of-csvs.md
polymarket	data.activity	GET	https://data-api.polymarket.com/activity{query}	https://docs.polymarket.com/api-reference/core/get-user-activity.md
polymarket	data.activity.combos	GET	https://data-api.polymarket.com/v1/activity/combos{query}	https://docs.polymarket.com/api-reference/core/get-user-combo-activity.md
polymarket	data.builders.leaderboard	GET	https://data-api.polymarket.com/v1/builders/leaderboard{query}	https://docs.polymarket.com/api-reference/builders/get-aggregated-builder-leaderboard.md
polymarket	data.builders.volume	GET	https://data-api.polymarket.com/v1/builders/volume{query}	https://docs.polymarket.com/api-reference/builders/get-daily-builder-volume-time-series.md
polymarket	data.closedPositions	GET	https://data-api.polymarket.com/closed-positions{query}	https://docs.polymarket.com/api-reference/core/get-closed-positions-for-a-user.md
polymarket	data.health	GET	https://data-api.polymarket.com/	https://docs.polymarket.com/api-spec/data-openapi.yaml
polymarket	data.holders	GET	https://data-api.polymarket.com/holders{query}	https://docs.polymarket.com/api-reference/core/get-top-holders-for-markets.md
polymarket	data.leaderboard	GET	https://data-api.polymarket.com/v1/leaderboard{query}	https://docs.polymarket.com/api-reference/core/get-trader-leaderboard-rankings.md
polymarket	data.liveVolume	GET	https://data-api.polymarket.com/live-volume{query}	https://docs.polymarket.com/api-reference/misc/get-live-volume-for-an-event.md
polymarket	data.marketPositions	GET	https://data-api.polymarket.com/v1/market-positions{query}	https://docs.polymarket.com/api-reference/core/get-positions-for-a-market.md
polymarket	data.oi	GET	https://data-api.polymarket.com/oi{query}	https://docs.polymarket.com/api-reference/misc/get-open-interest.md
polymarket	data.positions	GET	https://data-api.polymarket.com/positions{query}	https://docs.polymarket.com/api-reference/core/get-current-positions-for-a-user.md
polymarket	data.positions.combos	GET	https://data-api.polymarket.com/v1/positions/combos{query}	https://docs.polymarket.com/api-reference/core/get-user-combo-positions.md
polymarket	data.traded	GET	https://data-api.polymarket.com/traded{query}	https://docs.polymarket.com/api-reference/misc/get-total-markets-a-user-has-traded.md
polymarket	data.trades	GET	https://data-api.polymarket.com/trades{query}	https://docs.polymarket.com/api-reference/core/get-trades-for-a-user-or-markets.md
polymarket	data.value	GET	https://data-api.polymarket.com/value{query}	https://docs.polymarket.com/api-reference/core/get-total-value-of-a-users-positions.md
polymarket	gamma.comments	GET	https://gamma-api.polymarket.com/comments/{paramsOrIdOrSignal}	https://docs.polymarket.com/api-reference/comments/list-comments.md
polymarket	gamma.comments.byUser	GET	https://gamma-api.polymarket.com/comments/user_address/{address}{query}	https://docs.polymarket.com/api-reference/comments/get-comments-by-user-address.md
polymarket	gamma.events	GET	https://gamma-api.polymarket.com/events/{paramsOrIdOrSignal}	https://docs.polymarket.com/api-reference/events/list-events.md
polymarket	gamma.events.keyset	GET	https://gamma-api.polymarket.com/events/keyset{query}	https://docs.polymarket.com/api-reference/events/list-events-keyset-pagination.md
polymarket	gamma.events.slug	GET	https://gamma-api.polymarket.com/events/slug/{slug}	https://docs.polymarket.com/api-reference/events/get-event-by-slug.md
polymarket	gamma.events.tags	GET	https://gamma-api.polymarket.com/events/{id}/tags	https://docs.polymarket.com/api-reference/events/get-event-tags.md
polymarket	gamma.markets	GET	https://gamma-api.polymarket.com/markets/{paramsOrIdOrSignal}	https://docs.polymarket.com/api-reference/markets/list-markets.md
polymarket	gamma.markets.keyset	GET	https://gamma-api.polymarket.com/markets/keyset{query}	https://docs.polymarket.com/api-reference/markets/list-markets-keyset-pagination.md
polymarket	gamma.markets.slug	GET	https://gamma-api.polymarket.com/markets/slug/{slug}	https://docs.polymarket.com/api-reference/markets/get-market-by-slug.md
polymarket	gamma.markets.tags	GET	https://gamma-api.polymarket.com/markets/{id}/tags	https://docs.polymarket.com/api-reference/markets/get-market-tags-by-id.md
polymarket	gamma.publicProfile	GET	https://gamma-api.polymarket.com/public-profile{query}	https://docs.polymarket.com/api-reference/profiles/get-public-profile-by-wallet-address.md
polymarket	gamma.search	GET	https://gamma-api.polymarket.com/public-search{query}	https://docs.polymarket.com/api-reference/search/search-markets-events-and-profiles.md
polymarket	gamma.series	GET	https://gamma-api.polymarket.com/series/{paramsOrIdOrSignal}	https://docs.polymarket.com/api-reference/series/list-series.md
polymarket	gamma.sports	GET	https://gamma-api.polymarket.com/sports	https://docs.polymarket.com/api-reference/sports/get-sports-metadata-information.md
polymarket	gamma.sports.marketTypes	GET	https://gamma-api.polymarket.com/sports/market-types	https://docs.polymarket.com/api-reference/sports/get-valid-sports-market-types.md
polymarket	gamma.status	GET	https://gamma-api.polymarket.com/status	https://docs.polymarket.com/api-spec/gamma-openapi.yaml
polymarket	gamma.tags	GET	https://gamma-api.polymarket.com/tags/{paramsOrIdOrSignal}	https://docs.polymarket.com/api-reference/tags/list-tags.md
polymarket	gamma.tags.relatedTags	GET	https://gamma-api.polymarket.com/tags/{id}/related-tags{query}	https://docs.polymarket.com/api-reference/tags/get-related-tags-relationships-by-tag-id.md
polymarket	gamma.tags.relatedTags.slug	GET	https://gamma-api.polymarket.com/tags/slug/{slug}/related-tags{query}	https://docs.polymarket.com/api-reference/tags/get-related-tags-relationships-by-tag-slug.md
polymarket	gamma.tags.relatedTags.tags	GET	https://gamma-api.polymarket.com/tags/{id}/related-tags/tags{query}	https://docs.polymarket.com/api-reference/tags/get-tags-related-to-a-tag-id.md
polymarket	gamma.tags.relatedTags.tags.slug	GET	https://gamma-api.polymarket.com/tags/slug/{slug}/related-tags/tags{query}	https://docs.polymarket.com/api-reference/tags/get-tags-related-to-a-tag-slug.md
polymarket	gamma.tags.slug	GET	https://gamma-api.polymarket.com/tags/slug/{slug}	https://docs.polymarket.com/api-reference/tags/get-tag-by-slug.md
polymarket	gamma.teams	GET	https://gamma-api.polymarket.com/teams{query}	https://docs.polymarket.com/api-reference/sports/list-teams.md
telegram	addStickerToSet	POST	https://api.telegram.org/bot{token}/addStickerToSet	https://core.telegram.org/bots/api#addstickertoset
telegram	answerCallbackQuery	POST	https://api.telegram.org/bot{token}/answerCallbackQuery	https://core.telegram.org/bots/api#answercallbackquery
telegram	answerChatJoinRequestQuery	POST	https://api.telegram.org/bot{token}/answerChatJoinRequestQuery	https://core.telegram.org/bots/api#answerchatjoinrequestquery
telegram	answerGuestQuery	POST	https://api.telegram.org/bot{token}/answerGuestQuery	https://core.telegram.org/bots/api#answerguestquery
telegram	answerInlineQuery	POST	https://api.telegram.org/bot{token}/answerInlineQuery	https://core.telegram.org/bots/api#answerinlinequery
telegram	answerPreCheckoutQuery	POST	https://api.telegram.org/bot{token}/answerPreCheckoutQuery	https://core.telegram.org/bots/api#answerprecheckoutquery
telegram	answerShippingQuery	POST	https://api.telegram.org/bot{token}/answerShippingQuery	https://core.telegram.org/bots/api#answershippingquery
telegram	answerWebAppQuery	POST	https://api.telegram.org/bot{token}/answerWebAppQuery	https://core.telegram.org/bots/api#answerwebappquery
telegram	approveChatJoinRequest	POST	https://api.telegram.org/bot{token}/approveChatJoinRequest	https://core.telegram.org/bots/api#approvechatjoinrequest
telegram	approveSuggestedPost	POST	https://api.telegram.org/bot{token}/approveSuggestedPost	https://core.telegram.org/bots/api#approvesuggestedpost
telegram	banChatMember	POST	https://api.telegram.org/bot{token}/banChatMember	https://core.telegram.org/bots/api#banchatmember
telegram	banChatSenderChat	POST	https://api.telegram.org/bot{token}/banChatSenderChat	https://core.telegram.org/bots/api#banchatsenderchat
