provider	dotPath	method	tier	rationale
fireworks	inference.v1.accounts.secrets	DELETE	expensive	Metered LLM/inference provider; per-call token cost bills real money
fireworks	inference.v1.accounts.secrets	GET	expensive	Metered LLM/inference provider; per-call token cost bills real money
fireworks	inference.v1.accounts.secrets.create	POST	expensive	Metered LLM/inference provider; per-call token cost bills real money
fireworks	inference.v1.accounts.secrets.list	GET	expensive	Metered LLM/inference provider; per-call token cost bills real money
fireworks	inference.v1.accounts.secrets.update	PATCH	expensive	Metered LLM/inference provider; per-call token cost bills real money
fireworks	inference.v1.accounts.supervisedFineTuningJobs	DELETE	expensive	Metered LLM/inference provider; per-call token cost bills real money
fireworks	inference.v1.accounts.supervisedFineTuningJobs	GET	expensive	Metered LLM/inference provider; per-call token cost bills real money
fireworks	inference.v1.accounts.supervisedFineTuningJobs.create	POST	expensive	Metered LLM/inference provider; per-call token cost bills real money
fireworks	inference.v1.accounts.supervisedFineTuningJobs.list	GET	expensive	Metered LLM/inference provider; per-call token cost bills real money
fireworks	inference.v1.accounts.supervisedFineTuningJobs.resume	POST	expensive	Metered LLM/inference provider; per-call token cost bills real money
fireworks	inference.v1.accounts.users	GET	expensive	Metered LLM/inference provider; per-call token cost bills real money
fireworks	inference.v1.accounts.users.create	POST	expensive	Metered LLM/inference provider; per-call token cost bills real money
fireworks	inference.v1.accounts.users.list	GET	expensive	Metered LLM/inference provider; per-call token cost bills real money
fireworks	inference.v1.accounts.users.update	PATCH	expensive	Metered LLM/inference provider; per-call token cost bills real money
fireworks	inference.v1.accounts.users.update	POST	expensive	Metered LLM/inference provider; per-call token cost bills real money
fireworks	inference.v1.audio.batch	GET	expensive	Metered LLM/inference provider; per-call token cost bills real money
fireworks	inference.v1.audio.batch.transcriptions	POST	expensive	Metered LLM/inference provider; per-call token cost bills real money
fireworks	inference.v1.audio.batch.translations	POST	expensive	Metered LLM/inference provider; per-call token cost bills real money
fireworks	inference.v1.audio.transcriptions	POST	expensive	Metered LLM/inference provider; per-call token cost bills real money
fireworks	inference.v1.audio.translations	POST	expensive	Metered LLM/inference provider; per-call token cost bills real money
fireworks	inference.v1.chat.completions	POST	expensive	Metered LLM/inference provider; per-call token cost bills real money
fireworks	inference.v1.completions	POST	expensive	Metered LLM/inference provider; per-call token cost bills real money
fireworks	inference.v1.embeddings	POST	expensive	Metered LLM/inference provider; per-call token cost bills real money
fireworks	inference.v1.messages	POST	expensive	Metered LLM/inference provider; per-call token cost bills real money
fireworks	inference.v1.rerank	POST	expensive	Metered LLM/inference provider; per-call token cost bills real money
fireworks	inference.v1.workflows.getResult	POST	expensive	Metered LLM/inference provider; per-call token cost bills real money
fireworks	inference.v1.workflows.kontext	POST	expensive	Metered LLM/inference provider; per-call token cost bills real money
fireworks	inference.v1.workflows.textToImage	POST	expensive	Metered LLM/inference provider; per-call token cost bills real money
free-media-upload	catbox.upload	POST	cheap	Free file-hosting upload endpoints; no per-call USD cost
free-media-upload	filebin.upload	POST	cheap	Free file-hosting upload endpoints; no per-call USD cost
free-media-upload	gofile.upload	POST	cheap	Free file-hosting upload endpoints; no per-call USD cost
free-media-upload	litterbox.upload	POST	cheap	Free file-hosting upload endpoints; no per-call USD cost
free-media-upload	tempsh.upload	POST	cheap	Free file-hosting upload endpoints; no per-call USD cost
free-media-upload	tflink.upload	POST	cheap	Free file-hosting upload endpoints; no per-call USD cost
free-media-upload	tmpfiles.api.v1.upload	POST	cheap	Free file-hosting upload endpoints; no per-call USD cost
free-media-upload	uguu.upload	POST	cheap	Free file-hosting upload endpoints; no per-call USD cost
google	v1.publishers.google.models.countTokens	POST	expensive	Metered Gemini generateContent; per-call token cost bills real money
google	v1.publishers.google.models.generateContent	POST	expensive	Metered Gemini generateContent; per-call token cost bills real money
google	v1internal.retrieveUserQuota	POST	expensive	Metered Gemini generateContent; per-call token cost bills real money
google	v1internal.retrieveUserQuotaSummary	POST	expensive	Metered Gemini generateContent; per-call token cost bills real money
googleflow	v1.accounts	DELETE	prohibitive	Third-party proxy for Google Flow (Veo) video generation; per-call media-generation cost is high and request-dependent
googleflow	v1.accounts	GET	prohibitive	Third-party proxy for Google Flow (Veo) video generation; per-call media-generation cost is high and request-dependent
googleflow	v1.accounts	POST	prohibitive	Third-party proxy for Google Flow (Veo) video generation; per-call media-generation cost is high and request-dependent
googleflow	v1.accounts.captchaProviders	GET	prohibitive	Third-party proxy for Google Flow (Veo) video generation; per-call media-generation cost is high and request-dependent
googleflow	v1.accounts.captchaProviders	POST	prohibitive	Third-party proxy for Google Flow (Veo) video generation; per-call media-generation cost is high and request-dependent
googleflow	v1.accounts.captchaStats	GET	prohibitive	Third-party proxy for Google Flow (Veo) video generation; per-call media-generation cost is high and request-dependent
googleflow	v1.accounts.retrieve	GET	prohibitive	Third-party proxy for Google Flow (Veo) video generation; per-call media-generation cost is high and request-dependent
googleflow	v1.assets	POST	prohibitive	Third-party proxy for Google Flow (Veo) video generation; per-call media-generation cost is high and request-dependent
googleflow	v1.assets.retrieve	GET	prohibitive	Third-party proxy for Google Flow (Veo) video generation; per-call media-generation cost is high and request-dependent
googleflow	v1.characters	DELETE	prohibitive	Third-party proxy for Google Flow (Veo) video generation; per-call media-generation cost is high and request-dependent
googleflow	v1.characters	GET	prohibitive	Third-party proxy for Google Flow (Veo) video generation; per-call media-generation cost is high and request-dependent
googleflow	v1.characters	POST	prohibitive	Third-party proxy for Google Flow (Veo) video generation; per-call media-generation cost is high and request-dependent
googleflow	v1.characters.retrieve	GET	prohibitive	Third-party proxy for Google Flow (Veo) video generation; per-call media-generation cost is high and request-dependent
googleflow	v1.images	POST	prohibitive	Third-party proxy for Google Flow (Veo) video generation; per-call media-generation cost is high and request-dependent
googleflow	v1.images.upscale	POST	prohibitive	Third-party proxy for Google Flow (Veo) video generation; per-call media-generation cost is high and request-dependent
googleflow	v1.jobs	GET	prohibitive	Third-party proxy for Google Flow (Veo) video generation; per-call media-generation cost is high and request-dependent
googleflow	v1.jobs.retrieve	GET	prohibitive	Third-party proxy for Google Flow (Veo) video generation; per-call media-generation cost is high and request-dependent
googleflow	v1.videos	POST	prohibitive	Third-party proxy for Google Flow (Veo) video generation; per-call media-generation cost is high and request-dependent
googleflow	v1.videos.concatenate	POST	prohibitive	Third-party proxy for Google Flow (Veo) video generation; per-call media-generation cost is high and request-dependent
googleflow	v1.videos.extend	POST	prohibitive	Third-party proxy for Google Flow (Veo) video generation; per-call media-generation cost is high and request-dependent
googleflow	v1.videos.gif	POST	prohibitive	Third-party proxy for Google Flow (Veo) video generation; per-call media-generation cost is high and request-dependent
googleflow	v1.videos.upscale	POST	prohibitive	Third-party proxy for Google Flow (Veo) video generation; per-call media-generation cost is high and request-dependent
googleflow	v1.voices	DELETE	prohibitive	Third-party proxy for Google Flow (Veo) video generation; per-call media-generation cost is high and request-dependent
googleflow	v1.voices	GET	prohibitive	Third-party proxy for Google Flow (Veo) video generation; per-call media-generation cost is high and request-dependent
googleflow	v1.voices	POST	prohibitive	Third-party proxy for Google Flow (Veo) video generation; per-call media-generation cost is high and request-dependent
googleflow	v1.voices.retrieve	GET	prohibitive	Third-party proxy for Google Flow (Veo) video generation; per-call media-generation cost is high and request-dependent
kie	api.fileBase64Upload	POST	prohibitive	Media-generation provider (video/image/audio); per-unit cost is request-dependent and routinely exceeds $1
kie	api.fileStreamUpload	POST	prohibitive	Media-generation provider (video/image/audio); per-unit cost is request-dependent and routinely exceeds $1
kie	api.fileUrlUpload	POST	prohibitive	Media-generation provider (video/image/audio); per-unit cost is request-dependent and routinely exceeds $1
kie	api.v1.aleph.recordInfo	GET	prohibitive	Media-generation provider (video/image/audio); per-unit cost is request-dependent and routinely exceeds $1
kie	api.v1.chat.credit	GET	prohibitive	Media-generation provider (video/image/audio); per-unit cost is request-dependent and routinely exceeds $1
kie	api.v1.common.downloadUrl	POST	prohibitive	Media-generation provider (video/image/audio); per-unit cost is request-dependent and routinely exceeds $1
kie	api.v1.flux.kontext.generate	POST	prohibitive	Media-generation provider (video/image/audio); per-unit cost is request-dependent and routinely exceeds $1
kie	api.v1.flux.kontext.recordInfo	GET	prohibitive	Media-generation provider (video/image/audio); per-unit cost is request-dependent and routinely exceeds $1
kie	api.v1.generate	POST	prohibitive	Media-generation provider (video/image/audio); per-unit cost is request-dependent and routinely exceeds $1
kie	api.v1.generate.addInstrumental	POST	prohibitive	Media-generation provider (video/image/audio); per-unit cost is request-dependent and routinely exceeds $1
kie	api.v1.generate.addVocals	POST	prohibitive	Media-generation provider (video/image/audio); per-unit cost is request-dependent and routinely exceeds $1
